station_id,latitude,longitude,geohash,city,price,availability,demand,connector_type,power_rating_kW,time_of_day,wait_time,num_charging_points,charger_downtime_%,nearby_facilities,renewable_energy_%,ev_type_preference,weather_condition,traffic_congestion,station_type,maintenance_status,user_rating,num_reviews,charging_time_est_min,payment_methods
EVS3945,22.984491060228535,72.59087959235463,ts5dgb,Ahmedabad,5.01,12,44.5,GB/T,50,5,5.6,20,11.7,Rest Area,20.6,Generic,Storm,Low,Highway Hub,Faulty,3.3,260,90.0,"UPI, Card, App Wallet"
EVS3946,23.034279672724182,72.60525880416623,ts5eh1,Ahmedabad,10.18,4,47.1,CHAdeMO,150,19,4.9,7,5.64,Restaurant,70.9,Two-Wheelers,Cloudy,Low,Public Fast,Under Maintenance,5.0,497,30.0,RFID
EVS3947,28.578353122891453,77.18391557692951,ttnfs6,Delhi,13.1,14,25.5,Tesla,250,22,7.2,16,5.78,Hotel,50.0,All,Cloudy,Medium,Public Slow,Faulty,3.8,181,12.0,Card
EVS3948,28.66092914853691,77.24984262199746,ttngjc,Delhi,7.49,10,24.2,Tesla,150,6,3.6,15,0.22,Rest Area,56.6,All,Clear,High,Public Fast,Faulty,4.3,439,12.0,Card
EVS3949,12.938826149782994,77.55497244721901,tdr1sg,Bangalore,21.53,2,68.5,CCS2,100,5,3.2,14,15.41,Restaurant,46.6,Tesla,Storm,Medium,Highway Hub,Under Maintenance,3.9,192,30.0,"RFID, App Wallet"
EVS3950,12.90680748735337,80.23794248661011,tf313v,Chennai,13.95,4,16.9,Type 2 AC,150,5,4.6,6,15.11,Gas Station,56.5,Generic,Cloudy,Medium,Public Fast,Faulty,3.9,321,12.0,UPI
EVS3951,12.9470595548047,77.61474101113552,tdr1wh,Bangalore,7.71,1,54.1,GB/T,50,23,6.8,6,4.3,Shopping Mall,11.5,Tesla,Storm,High,Public Fast,Under Maintenance,4.6,476,36.0,"RFID, App Wallet, Card"
EVS3952,28.64446622460654,77.16584146167641,ttnfgy,Delhi,12.74,13,63.1,Tesla,50,13,5.8,3,2.98,Shopping Mall,56.5,Two-Wheelers,Clear,High,Highway Hub,Under Maintenance,4.4,477,60.0,"UPI, App Wallet, Card"
EVS3953,28.598410691483927,77.23566712025233,ttnftw,Delhi,9.97,7,59.8,CHAdeMO,150,15,5.5,5,5.19,Hotel,39.4,Two-Wheelers,Rain,Low,Public Slow,Faulty,4.7,209,20.0,"Card, UPI"
EVS3954,26.870963996129497,80.99230793988391,tuc8g5,Lucknow,17.49,3,46.8,Type 2 AC,250,5,5.1,10,3.97,Gas Station,72.5,Tesla,Storm,Low,Public Slow,Operational,4.3,331,18.0,Card
EVS3955,17.41445852711169,78.46817087880547,tepg1d,Hyderabad,11.06,4,35.6,CCS2,50,3,3.6,13,19.91,Rest Area,62.6,Two-Wheelers,Rain,High,Highway Hub,Operational,3.7,403,36.0,Card
EVS3956,17.417388436786222,78.5190592826283,tepg4d,Hyderabad,22.37,13,75.9,CCS2,50,19,8.4,10,15.56,Rest Area,37.4,All,Rain,Low,Private Fleet,Operational,4.1,19,36.0,App Wallet
EVS3957,18.49136061646853,73.8697664297733,tek90y,Pune,6.74,4,15.2,Type 2 AC,50,9,2.4,16,11.48,Rest Area,15.8,Generic,Rain,High,Highway Hub,Under Maintenance,3.4,191,60.0,RFID
EVS3958,26.884446063112996,80.89675681525603,tuc8by,Lucknow,19.6,4,49.4,CHAdeMO,22,4,6.3,17,5.11,Hotel,5.7,All,Rain,Low,Highway Hub,Under Maintenance,3.3,4,204.5,"App Wallet, Card"
EVS3959,28.612170399645194,77.25145724008972,ttnfvb,Delhi,12.71,9,23.7,CCS2,250,6,1.7,14,14.73,Gas Station,99.7,Generic,Rain,High,Public Fast,Under Maintenance,3.3,286,18.0,"UPI, RFID, Card"
EVS3960,22.999585999104493,72.57662461457683,ts5dgd,Ahmedabad,19.42,11,40.8,CCS2,250,0,5.6,3,17.17,Shopping Mall,16.5,Two-Wheelers,Cloudy,Medium,Highway Hub,Under Maintenance,3.2,391,12.0,App Wallet
EVS3961,19.033480877689964,72.8687473595746,te7u60,Mumbai,12.08,15,41.6,CHAdeMO,150,8,5.3,15,1.58,Restaurant,73.9,Tesla,Rain,High,Highway Hub,Under Maintenance,3.4,350,30.0,"RFID, UPI, Card"
EVS3962,23.068370953187788,72.5481829048087,ts5e4z,Ahmedabad,18.36,3,42.3,Type 2 AC,22,2,3.6,2,4.46,Restaurant,32.4,All,Clear,Low,Highway Hub,Operational,4.7,331,204.5,"Card, App Wallet"
EVS3963,22.56627603592645,88.33297226224835,tunb6h,Kolkata,12.63,1,46.4,CHAdeMO,250,13,3.8,14,4.58,Gas Station,35.0,Two-Wheelers,Clear,Medium,Highway Hub,Operational,4.0,482,7.2,"Card, RFID, App Wallet"
EVS3964,17.335634402060816,78.46711975108462,tepf9e,Hyderabad,7.13,3,51.4,Type 2 AC,100,23,2.7,14,15.79,Shopping Mall,7.5,All,Storm,Low,Public Slow,Faulty,3.6,377,18.0,Card
EVS3965,28.646339399309326,77.20657191958614,ttnfuy,Delhi,23.21,0,79.3,Tesla,100,21,14.4,14,14.18,Gas Station,32.9,Two-Wheelers,Rain,High,Highway Hub,Under Maintenance,4.7,344,45.0,"Card, RFID, UPI"
EVS3966,22.550355966426697,88.35732969751602,tunb69,Kolkata,15.67,5,15.4,CHAdeMO,100,3,7.6,13,8.37,Shopping Mall,47.5,All,Rain,Medium,Public Slow,Faulty,3.4,62,18.0,RFID
EVS3967,17.40440201401722,78.48973738329491,tepg40,Hyderabad,14.36,4,46.8,GB/T,22,6,3.8,16,12.46,Gas Station,66.4,Generic,Storm,Medium,Private Fleet,Under Maintenance,3.9,434,81.8,"UPI, Card, RFID"
EVS3968,28.641065356746367,77.19049352538191,ttnfut,Delhi,16.45,1,42.2,CHAdeMO,100,18,3.0,3,4.22,Rest Area,82.0,All,Rain,Low,Private Fleet,Operational,4.0,21,45.0,"RFID, UPI, Card"
EVS3969,12.923864177286845,80.2483292070017,tf31d0,Chennai,19.51,14,38.1,GB/T,100,16,6.9,15,11.74,Restaurant,27.9,Generic,Clear,Low,Public Slow,Operational,4.7,6,45.0,"UPI, App Wallet"
EVS3970,12.962329928664648,77.57148409220682,tdr1tp,Bangalore,6.96,12,19.9,CCS2,250,0,0.1,2,15.06,Rest Area,80.1,Tesla,Storm,Medium,Public Fast,Under Maintenance,3.6,414,12.0,"UPI, RFID, Card"
EVS3971,22.98490965696924,72.60406653770336,ts5du0,Ahmedabad,11.73,6,43.6,CHAdeMO,50,10,7.1,14,14.92,Hotel,8.2,All,Clear,Medium,Public Slow,Faulty,4.8,263,90.0,"App Wallet, Card"
EVS3972,17.393008517740785,78.49383955234106,tepffn,Hyderabad,14.35,6,46.9,Tesla,50,6,5.0,12,6.06,Rest Area,81.9,All,Storm,Low,Public Slow,Faulty,4.2,257,90.0,"UPI, App Wallet, RFID"
EVS3973,12.91418398918496,80.23446952219987,tf313y,Chennai,9.07,3,40.7,GB/T,22,17,6.6,11,0.12,Hotel,31.6,Two-Wheelers,Storm,High,Highway Hub,Under Maintenance,4.6,126,136.4,App Wallet
EVS3974,13.009886766664529,77.64123246102945,tdr4nb,Bangalore,22.69,13,26.2,GB/T,22,23,1.9,10,5.76,Rest Area,45.3,Two-Wheelers,Storm,Low,Highway Hub,Operational,3.4,404,81.8,"Card, RFID"
EVS3975,19.035654666655756,72.89260050342354,te7u69,Mumbai,9.44,8,62.4,CCS2,100,20,4.0,15,12.98,Gas Station,9.5,All,Rain,Low,Private Fleet,Under Maintenance,4.3,292,18.0,"Card, UPI"
EVS3976,12.888982137708327,80.280855668434,tf316f,Chennai,11.04,1,46.9,CHAdeMO,22,5,9.0,2,10.08,Hotel,94.3,Two-Wheelers,Rain,Medium,Private Fleet,Under Maintenance,4.9,35,136.4,"App Wallet, RFID, UPI"
EVS3977,18.49675271194088,73.88843534565042,tek91r,Pune,23.13,5,46.3,Tesla,150,18,1.1,16,15.83,Restaurant,22.0,Tesla,Rain,Low,Public Fast,Faulty,3.2,333,30.0,"UPI, RFID, Card"
EVS3978,12.971941201074314,77.58363292661303,tdr1v3,Bangalore,21.77,4,48.7,GB/T,100,6,4.0,7,16.77,Gas Station,20.1,Tesla,Cloudy,High,Private Fleet,Faulty,3.5,76,45.0,Card
EVS3979,18.531053602467694,73.84111909198415,tek92m,Pune,24.25,0,51.0,CHAdeMO,250,17,41.3,14,3.88,Hotel,33.5,Two-Wheelers,Clear,Medium,Private Fleet,Under Maintenance,4.4,327,7.2,Card
EVS3980,28.60819906109477,77.1642297325131,ttnfez,Delhi,16.06,15,57.1,CCS2,250,6,7.4,20,9.99,Shopping Mall,74.4,All,Rain,Medium,Private Fleet,Operational,4.6,124,12.0,"UPI, RFID"
EVS3981,12.92331527308352,77.63770224583534,tdr1w8,Bangalore,21.38,12,59.2,CCS2,50,1,9.6,16,13.64,Restaurant,40.2,All,Cloudy,Medium,Highway Hub,Under Maintenance,4.0,300,90.0,"UPI, RFID"
EVS3982,18.53266308648622,73.89778928977644,tek93t,Pune,19.04,4,52.2,GB/T,250,4,1.5,6,15.68,Shopping Mall,9.6,Two-Wheelers,Clear,Medium,Highway Hub,Operational,4.5,344,18.0,"Card, UPI"
EVS3983,28.634947903718917,77.25043588158381,ttnfvu,Delhi,9.08,4,35.9,Type 2 AC,150,12,9.4,16,14.76,Hotel,29.6,Two-Wheelers,Rain,High,Private Fleet,Operational,3.9,197,20.0,"Card, RFID"
EVS3984,19.105712345680345,72.84138033357958,te7u9w,Mumbai,24.9,4,38.4,CCS2,250,11,8.4,7,2.87,Hotel,11.7,Two-Wheelers,Rain,High,Private Fleet,Faulty,3.3,125,12.0,"UPI, Card"
EVS3985,19.073357239938378,72.9270691148731,te7ue2,Mumbai,15.47,15,41.5,Tesla,50,10,5.6,15,5.56,Rest Area,32.7,Tesla,Cloudy,Medium,Highway Hub,Operational,3.3,423,60.0,"UPI, Card, RFID"
EVS3986,22.994799564739086,72.52468361339615,ts5df6,Ahmedabad,21.58,7,44.2,Tesla,100,7,2.0,2,1.36,Hotel,59.2,Generic,Storm,Medium,Private Fleet,Faulty,4.6,392,18.0,UPI
EVS3987,18.55299364454632,73.88993784424164,tek993,Pune,16.7,5,38.4,CHAdeMO,50,13,6.2,7,19.83,Gas Station,26.9,All,Storm,Medium,Public Fast,Faulty,3.7,325,90.0,"Card, RFID"
EVS3988,26.88302610820685,80.98267939055421,tuc8fv,Lucknow,14.65,9,28.4,CHAdeMO,50,16,4.3,16,16.17,Shopping Mall,87.6,Tesla,Storm,High,Private Fleet,Under Maintenance,4.2,334,36.0,App Wallet
EVS3989,28.57003001478906,77.21839607459049,ttnft1,Delhi,12.06,10,33.9,Tesla,50,20,7.9,7,14.35,Shopping Mall,11.9,Generic,Rain,Low,Highway Hub,Faulty,4.6,360,60.0,Card
EVS3990,13.020713112545597,77.56401367127857,tdr4j4,Bangalore,24.93,6,50.2,CHAdeMO,100,5,8.1,17,7.61,Rest Area,20.5,Tesla,Rain,Low,Private Fleet,Faulty,5.0,179,45.0,"Card, App Wallet, RFID"
EVS3991,28.59667052815545,77.18135805675425,ttnfsm,Delhi,12.89,13,63.7,CCS2,250,7,9.8,13,6.14,Shopping Mall,55.9,Two-Wheelers,Clear,Low,Private Fleet,Operational,3.8,267,7.2,"App Wallet, UPI, Card"
EVS3992,12.885211870624135,80.29404747571166,tf3171,Chennai,19.33,8,59.9,Tesla,50,7,8.6,14,11.89,Rest Area,24.4,Generic,Clear,Medium,Highway Hub,Faulty,4.6,394,36.0,"RFID, Card, UPI"
EVS3993,12.883505801686105,80.29401737260558,tf3171,Chennai,24.14,10,27.9,CHAdeMO,22,20,2.6,9,0.47,Gas Station,82.0,Two-Wheelers,Storm,Medium,Highway Hub,Operational,3.7,314,81.8,"UPI, RFID, App Wallet"
EVS3994,19.05493587722091,72.87238532861551,te7u6k,Mumbai,11.52,5,50.8,CHAdeMO,22,18,2.4,13,13.86,Rest Area,65.3,Tesla,Clear,High,Highway Hub,Under Maintenance,3.9,275,81.8,"App Wallet, UPI, RFID"
EVS3995,12.892046483893154,80.31676571409275,tf317d,Chennai,12.23,2,38.6,GB/T,150,11,10.0,16,14.37,Rest Area,61.6,All,Clear,Low,Highway Hub,Faulty,3.1,327,20.0,"Card, UPI, App Wallet"
EVS3996,19.082543296314256,72.88178618595497,te7ud3,Mumbai,6.06,15,40.0,GB/T,50,22,8.1,16,10.56,Shopping Mall,67.4,Tesla,Rain,High,Private Fleet,Operational,4.7,441,36.0,"UPI, Card, RFID"
EVS3997,28.57903012391313,77.24156772273211,ttnftd,Delhi,14.1,1,53.9,CCS2,150,1,5.4,19,19.75,Restaurant,58.0,Generic,Rain,High,Private Fleet,Under Maintenance,4.3,282,12.0,"App Wallet, Card"
EVS3998,22.535235778234206,88.40106291169317,tunb5w,Kolkata,8.42,13,72.3,GB/T,50,19,1.8,12,11.89,Rest Area,44.0,Two-Wheelers,Rain,High,Public Slow,Under Maintenance,4.9,173,90.0,"RFID, App Wallet"
EVS3999,22.553692176404763,88.3906147752326,tunb73,Kolkata,13.47,15,36.8,Type 2 AC,250,4,3.8,7,11.2,Hotel,74.5,Generic,Rain,Medium,Highway Hub,Operational,3.7,222,18.0,RFID
EVS4000,17.353344363704434,78.49156522737404,tepfdp,Hyderabad,21.49,0,35.5,Tesla,22,14,6.3,18,14.38,Gas Station,90.5,Tesla,Clear,Low,Public Fast,Operational,4.5,455,204.5,RFID
EVS4001,22.553722971073032,88.37898777560537,tunb71,Kolkata,7.43,8,32.8,GB/T,100,17,6.4,7,10.74,Gas Station,40.1,Generic,Rain,High,Highway Hub,Under Maintenance,4.2,378,30.0,Card
EVS4002,22.621231014386197,88.3492180433494,tunbdq,Kolkata,9.67,5,61.8,CCS2,22,9,8.8,4,16.47,Hotel,6.7,All,Rain,Medium,Public Fast,Faulty,3.3,441,81.8,"Card, UPI, App Wallet"
EVS4003,17.387062140855566,78.45776994228252,tepfcm,Hyderabad,21.03,9,47.3,Tesla,100,2,8.1,13,19.98,Restaurant,56.5,All,Rain,High,Public Slow,Faulty,3.8,482,18.0,"UPI, Card"
EVS4004,22.62202024079661,88.34168975148816,tunbdq,Kolkata,12.74,1,39.7,CCS2,150,23,7.8,16,5.54,Restaurant,76.8,All,Rain,High,Highway Hub,Faulty,4.9,140,20.0,RFID
EVS4005,17.39134842610379,78.5331121009977,tepfgj,Hyderabad,6.04,7,36.3,Type 2 AC,100,8,1.8,6,10.12,Hotel,48.5,Two-Wheelers,Rain,Low,Private Fleet,Under Maintenance,3.0,155,30.0,"App Wallet, Card"
EVS4006,12.941462395298815,77.62612291045147,tdr1w7,Bangalore,14.83,2,16.0,GB/T,250,21,4.8,8,2.54,Restaurant,39.1,Two-Wheelers,Storm,Medium,Highway Hub,Operational,3.5,422,7.2,"RFID, App Wallet, Card"
EVS4007,17.4323556693692,78.49252024427987,tepg4j,Hyderabad,13.43,1,49.0,Type 2 AC,100,21,8.8,5,16.43,Restaurant,95.1,Two-Wheelers,Storm,Low,Highway Hub,Operational,5.0,382,30.0,"App Wallet, UPI"
EVS4008,12.974769789450505,77.59343388666508,tdr1v9,Bangalore,13.61,6,49.8,CCS2,50,3,3.0,8,18.45,Shopping Mall,29.1,Tesla,Clear,Low,Highway Hub,Faulty,3.1,72,60.0,"App Wallet, Card, UPI"
EVS4009,12.841485314425531,80.27208900310036,tf3149,Chennai,18.12,1,44.6,GB/T,100,19,3.0,9,17.54,Shopping Mall,27.1,Tesla,Storm,Medium,Public Fast,Faulty,4.3,157,30.0,"Card, App Wallet, UPI"
EVS4010,12.869321302285195,80.25655252108935,tf314q,Chennai,22.86,5,49.9,Tesla,22,5,3.8,19,3.56,Rest Area,9.3,All,Cloudy,High,Highway Hub,Operational,3.9,240,81.8,"UPI, RFID, App Wallet"
EVS4011,19.056332499547803,72.87726710816248,te7u6m,Mumbai,16.23,2,28.2,CHAdeMO,250,7,8.1,6,17.13,Restaurant,86.3,Tesla,Cloudy,Low,Public Fast,Under Maintenance,3.3,289,7.2,Card
EVS4012,12.96427306351774,77.57147153609995,tdr1v0,Bangalore,8.54,2,75.1,CCS2,50,9,5.9,12,12.4,Restaurant,92.5,Two-Wheelers,Clear,High,Public Slow,Under Maintenance,4.0,355,36.0,"App Wallet, RFID"
EVS4013,12.86059063833586,80.27467925530374,tf314t,Chennai,23.38,9,39.9,Tesla,100,6,7.6,3,19.91,Hotel,72.4,Two-Wheelers,Storm,High,Public Slow,Faulty,3.9,209,30.0,"Card, App Wallet"
EVS4014,22.593825585367476,88.3581217472811,tunbd9,Kolkata,12.49,5,42.3,CHAdeMO,22,15,7.9,20,18.72,Gas Station,41.9,Two-Wheelers,Rain,Medium,Public Fast,Faulty,3.7,472,81.8,"App Wallet, UPI"
EVS4015,19.032435003616296,72.86404952801357,te7u60,Mumbai,18.23,7,33.8,Tesla,22,23,4.1,5,11.54,Hotel,45.7,Two-Wheelers,Storm,Medium,Private Fleet,Operational,4.6,253,136.4,"Card, App Wallet"
EVS4016,26.83680816125962,80.9363672217389,tuc89v,Lucknow,20.76,4,22.6,GB/T,250,23,4.3,17,4.37,Restaurant,79.1,Generic,Rain,High,Public Fast,Faulty,4.9,65,12.0,"UPI, Card, App Wallet"
EVS4017,17.419561192141547,78.5353240263442,tepg55,Hyderabad,16.38,3,47.2,Type 2 AC,250,0,4.1,16,18.36,Restaurant,22.5,Generic,Storm,High,Highway Hub,Faulty,4.6,413,18.0,App Wallet
EVS4018,12.893639200345012,80.23729113648864,tf313g,Chennai,23.67,15,30.3,Tesla,250,8,9.7,13,1.95,Shopping Mall,47.0,Two-Wheelers,Clear,Low,Highway Hub,Operational,4.3,402,12.0,"RFID, App Wallet"
EVS4019,12.983981313911572,77.62883503275678,tdr1y7,Bangalore,14.28,11,21.6,GB/T,50,15,9.1,15,15.41,Gas Station,69.8,Two-Wheelers,Storm,Low,Highway Hub,Faulty,3.2,267,90.0,UPI
EVS4020,11.001657303793145,76.9712082681098,t9ywxd,Coimbatore,22.44,12,63.1,Tesla,150,14,0.9,15,3.95,Hotel,51.5,Two-Wheelers,Storm,High,Public Slow,Operational,3.3,105,20.0,App Wallet
EVS4021,12.98744267602215,77.62508107607053,tdr1yk,Bangalore,24.83,15,28.1,Tesla,22,11,1.9,15,13.6,Gas Station,17.8,All,Cloudy,Medium,Public Fast,Faulty,4.2,342,81.8,"RFID, UPI"
EVS4022,19.04453248773171,72.88103309232027,te7u66,Mumbai,19.51,15,34.3,Type 2 AC,50,15,8.2,13,2.82,Gas Station,64.0,Tesla,Cloudy,High,Public Fast,Under Maintenance,4.5,216,90.0,"Card, RFID, App Wallet"
EVS4023,12.952427437694354,77.60627765103393,tdr1tv,Bangalore,12.01,0,51.7,Type 2 AC,50,16,13.2,8,18.37,Restaurant,0.2,Two-Wheelers,Storm,High,Highway Hub,Operational,3.1,298,36.0,"Card, RFID, UPI"
EVS4024,17.39473550589475,78.51724114103924,tepffw,Hyderabad,19.84,3,8.5,Type 2 AC,22,2,9.1,12,5.45,Rest Area,70.1,Tesla,Storm,Medium,Private Fleet,Under Maintenance,4.0,438,136.4,"RFID, App Wallet, Card"
EVS4025,17.381372354318188,78.53576921699911,tepfgh,Hyderabad,7.82,7,33.4,CHAdeMO,250,6,8.8,18,19.7,Hotel,18.8,Two-Wheelers,Rain,Low,Public Slow,Faulty,4.2,378,7.2,"App Wallet, Card, UPI"
EVS4026,28.597343994761665,77.21192823903289,ttnftj,Delhi,16.42,14,64.2,CHAdeMO,150,0,6.1,2,5.02,Hotel,64.7,Generic,Clear,Medium,Public Fast,Faulty,4.6,436,20.0,RFID
EVS4027,12.999192992893624,77.58432669706042,tdr1vq,Bangalore,7.14,6,43.6,Type 2 AC,100,21,9.9,6,0.09,Shopping Mall,61.9,Two-Wheelers,Cloudy,High,Private Fleet,Faulty,4.6,131,45.0,RFID
EVS4028,28.59488334055477,77.25447259787406,ttnftv,Delhi,20.82,5,25.6,CHAdeMO,50,2,9.8,16,14.32,Restaurant,78.4,Two-Wheelers,Storm,Low,Highway Hub,Operational,3.2,118,60.0,"UPI, Card, RFID"
EVS4029,22.976272412593246,72.61809509402576,ts5dsq,Ahmedabad,23.56,2,51.1,CCS2,100,0,1.6,13,12.99,Hotel,36.7,Tesla,Clear,Low,Highway Hub,Operational,3.3,323,30.0,"RFID, App Wallet"
EVS4030,28.62133387568162,77.21119190727833,ttnfuf,Delhi,11.18,10,39.8,Tesla,100,11,7.0,14,11.11,Restaurant,89.5,All,Storm,High,Highway Hub,Operational,3.9,435,45.0,UPI
EVS4031,28.62746867776357,77.24411226585414,ttnfve,Delhi,16.23,11,32.9,GB/T,250,5,9.0,2,6.96,Hotel,82.3,All,Rain,Medium,Public Slow,Operational,3.6,92,18.0,App Wallet
EVS4032,28.602823109106712,77.17170707808702,ttnfsn,Delhi,9.37,2,55.9,GB/T,50,21,7.8,12,11.24,Hotel,51.6,Tesla,Cloudy,Low,Highway Hub,Faulty,5.0,464,36.0,"UPI, RFID, App Wallet"
EVS4033,19.06688307712506,72.88080256640045,te7u6r,Mumbai,15.87,7,28.6,CCS2,250,23,3.7,8,5.12,Gas Station,81.1,Generic,Storm,Low,Highway Hub,Operational,4.6,151,7.2,App Wallet
EVS4034,28.59675110236038,77.2036723324411,ttnfsv,Delhi,6.85,7,27.8,CCS2,50,11,9.0,17,18.27,Gas Station,79.1,Two-Wheelers,Clear,High,Public Slow,Operational,4.4,32,90.0,"RFID, UPI, Card"
EVS4035,22.60081057606707,88.37965278494165,tunbe4,Kolkata,21.26,5,36.9,CCS2,22,4,9.7,3,6.3,Gas Station,85.3,All,Storm,Medium,Public Fast,Faulty,3.1,3,204.5,"App Wallet, UPI, RFID"
EVS4036,18.550807695097777,73.89884991950056,tek999,Pune,14.43,5,25.5,Tesla,250,3,2.8,6,1.88,Restaurant,48.0,Generic,Storm,High,Public Slow,Faulty,4.3,432,12.0,"Card, App Wallet"
EVS4037,19.118318760928044,72.85119533880989,te7ucb,Mumbai,14.76,9,28.2,Tesla,150,21,0.5,5,0.89,Gas Station,85.7,All,Clear,High,Private Fleet,Under Maintenance,4.3,309,12.0,"App Wallet, UPI"
EVS4038,26.834481125016964,80.94775042780596,tuc8dj,Lucknow,6.43,11,6.5,Tesla,100,8,9.3,4,19.03,Hotel,50.2,Tesla,Storm,Medium,Highway Hub,Faulty,4.6,94,30.0,"App Wallet, Card"
EVS4039,17.345672005077883,78.50430895102204,tepfdm,Hyderabad,17.18,7,34.8,Tesla,22,14,5.0,9,13.63,Gas Station,28.4,All,Cloudy,High,Highway Hub,Faulty,4.3,256,204.5,"App Wallet, Card"
EVS4040,28.599941342724332,77.25456512326447,ttnfty,Delhi,14.65,14,23.4,Type 2 AC,50,11,5.3,6,1.32,Gas Station,69.7,All,Rain,High,Private Fleet,Under Maintenance,3.6,24,60.0,"App Wallet, Card"
EVS4041,28.64995522849101,77.19810187854927,ttnfux,Delhi,22.01,13,43.3,CHAdeMO,100,19,0.4,11,16.5,Hotel,91.6,Generic,Rain,Medium,Private Fleet,Operational,3.3,5,30.0,"Card, App Wallet"
EVS4042,12.862711388831542,80.25407111008944,tf314j,Chennai,12.82,8,43.7,Type 2 AC,250,19,5.3,18,13.23,Gas Station,26.0,Tesla,Cloudy,Low,Public Fast,Faulty,4.7,451,7.2,"Card, RFID, App Wallet"
EVS4043,22.535598589583046,88.33359788017046,tunb4n,Kolkata,11.62,2,25.5,Type 2 AC,150,1,0.6,11,4.48,Restaurant,27.3,All,Storm,Low,Public Slow,Faulty,3.2,415,12.0,UPI
EVS4044,12.888555787122828,80.3174807602126,tf317d,Chennai,19.01,10,54.5,CCS2,250,22,2.4,9,0.44,Shopping Mall,27.3,Tesla,Storm,Medium,Private Fleet,Faulty,4.1,214,7.2,UPI
EVS4045,18.49814670605899,73.82725904804482,tek3pz,Pune,5.58,12,15.0,GB/T,250,20,1.1,11,9.84,Shopping Mall,58.8,All,Cloudy,High,Private Fleet,Faulty,3.1,233,7.2,"Card, RFID"
EVS4046,26.835466933461767,80.9693577285349,tuc8dt,Lucknow,10.19,12,23.9,CCS2,100,14,1.3,20,3.59,Gas Station,79.2,Two-Wheelers,Storm,High,Private Fleet,Operational,3.8,25,45.0,UPI
EVS4047,12.947887514138234,77.63456208948477,tdr1wt,Bangalore,12.16,0,56.8,GB/T,100,18,35.0,10,2.76,Hotel,62.6,Generic,Cloudy,High,Public Fast,Under Maintenance,3.6,65,30.0,"Card, App Wallet"
EVS4048,19.120940705877043,72.84015728771203,te7uc8,Mumbai,8.87,7,38.4,GB/T,100,9,6.7,14,13.63,Gas Station,33.6,Generic,Cloudy,High,Private Fleet,Operational,4.3,258,45.0,"App Wallet, Card, RFID"
EVS4049,22.574101270745757,88.3198057543764,tunb3v,Kolkata,11.52,0,46.5,GB/T,22,6,32.6,17,11.39,Gas Station,96.1,Tesla,Cloudy,Low,Public Fast,Faulty,3.6,123,81.8,"UPI, Card"
EVS4050,23.033914841024114,72.5374367923126,ts5e49,Ahmedabad,12.94,8,46.4,GB/T,100,6,6.5,6,11.05,Shopping Mall,21.1,All,Rain,Low,Highway Hub,Under Maintenance,3.1,123,18.0,"UPI, RFID"
EVS4051,12.967440286537911,77.61691298072097,tdr1y0,Bangalore,21.32,4,41.6,CCS2,50,20,6.2,16,7.34,Gas Station,34.5,Two-Wheelers,Storm,Low,Private Fleet,Under Maintenance,3.8,156,90.0,Card
EVS4052,12.926711654545551,77.63416308299314,tdr1w9,Bangalore,23.54,6,36.5,Type 2 AC,100,8,5.8,13,16.43,Gas Station,4.7,All,Rain,Medium,Highway Hub,Under Maintenance,4.0,420,18.0,Card
EVS4053,18.562487213477244,73.8069391022343,tek3xe,Pune,10.43,3,40.2,GB/T,250,6,0.5,17,7.29,Restaurant,72.1,All,Clear,Low,Private Fleet,Operational,4.9,445,18.0,"Card, RFID, App Wallet"
EVS4054,19.07622737730301,72.9183028189749,te7ue2,Mumbai,15.15,6,24.9,CHAdeMO,150,23,7.8,9,11.66,Rest Area,51.4,All,Clear,High,Private Fleet,Faulty,3.6,106,12.0,UPI
EVS4055,17.38574302553444,78.49282160531611,tepffh,Hyderabad,5.5,5,49.5,GB/T,100,7,4.3,6,12.11,Hotel,49.5,Two-Wheelers,Storm,High,Public Fast,Operational,3.8,185,45.0,UPI
EVS4056,12.929590025796356,77.60711620582711,tdr1tc,Bangalore,24.96,6,29.6,GB/T,100,6,1.4,12,9.31,Hotel,78.7,Generic,Clear,High,Highway Hub,Faulty,3.4,276,18.0,"UPI, App Wallet, RFID"
EVS4057,26.890372821577195,80.94885097555607,tuc8fp,Lucknow,16.04,9,38.2,Tesla,22,8,6.5,3,17.65,Gas Station,46.2,Tesla,Rain,Low,Public Slow,Operational,3.6,381,81.8,"App Wallet, UPI, RFID"
EVS4058,11.056504597194701,76.9589674309479,t9ywzh,Coimbatore,17.23,2,78.0,GB/T,250,18,1.0,12,16.14,Gas Station,19.6,Generic,Cloudy,High,Public Fast,Operational,3.3,488,18.0,App Wallet
EVS4059,18.53382035428643,73.88812951446182,tek93m,Pune,9.76,11,32.9,CCS2,22,14,1.7,20,18.0,Shopping Mall,38.2,Two-Wheelers,Clear,Medium,Private Fleet,Faulty,5.0,359,81.8,"UPI, RFID"
EVS4060,12.983683648794385,77.55662020073382,tdr1ug,Bangalore,9.87,6,26.3,Type 2 AC,150,4,1.7,12,14.96,Hotel,29.3,All,Rain,Low,Public Slow,Faulty,4.5,73,30.0,"Card, RFID, UPI"
